Alaska,American,Delta,Frontier,Hawaiian,JetBlue,Southwest,Spirit,United,Virgin
0.45651514,0.86627535,0.78507498,0.78895035,,0.89911684,0.44845873,,0.76369948,0.55697151
0.45651514,0.97567726,0.78507498,0.78895035,,0.88955169,0.80189333,,0.61910001,0.40930964
0.45651514,0.61077475,0.78507498,0.78895035,,0.9987432,0.97545678,,0.57097739,0.28409272
0.45651514,0.85020757,0.78507498,0.78895035,,0.92367502,0.57837106,,0.98034861,0.96698848
0.45651514,0.43333922,0.78507498,0.78895035,,0.48086435,0.34562414,,0.96132392,0.0632252
0.45651514,0.71287532,0.78507498,0.78895035,,0.87393298,0.95974525,,0.91942944,0.89259632
0.45651514,0.64158497,0.78507498,0.78895035,,0.99799423,0.41993993,,0.99216866,0.92974965
0.45651514,0.58716794,0.78507498,0.78895035,,0.53187671,0.12476068,,0.68206326,0.94973385
0.45651514,0.9770863,0.78507498,0.78895035,,0.97943308,0.76979606,,0.6555555,0.77908463
0.84633235,0.96091097,0.78507498,0.78895035,,0.90203738,0.5663317,,0.89152077,0.79903275
0.45651514,0.49789501,0.78507498,0.78895035,,0.95631865,0.30944399,,0.95039424,0.08022086
0.45651514,0.9709264,0.50744945,0.78895035,,0.97297905,0.46456948,,0.55697151,0.000307
0.45651514,0.96163429,0.78507498,0.78895035,,0.41521932,0.60806601,,0.88625645,0.7380504
0.45651514,0.23310695,0.78507498,0.78895035,,0.39973965,0.79868407,,0.99908549,0.68961928
0.81673029,0.26656517,0.78507498,0.78895035,,0.97805443,0.4734126,,0.00036585,0.524019
0.45651514,0.50675209,0.78507498,0.78895035,,0.97805443,0.60308117,,0.9105175,0.50263748
0.45651514,0.96414505,0.78507498,0.78895035,,0.96809631,0.94590345,,0.06117503,0.68454536
0.45651514,0.82353013,0.78507498,0.78895035,,0.48470977,0.53646514,,0.86156982,0.57465029
0.45651514,0.75414449,0.1434741,0.78895035,,0.56850397,0.81202009,,0.48544411,0.17429763
0.81673029,0.42139973,0.78507498,0.58902833,,0.31649641,0.93009633,,0.63893622,0.47619052
0.45651514,0.93979351,0.89392069,0.78895035,,0.96630174,0.67271931,,0.55697151,0.00029871
0.81673029,0.95257413,0.78507498,0.78895035,,0.55650262,0.8863683,,0.54574918,0.6550789
0.45651514,0.91579205,0.78507498,0.78895035,,0.45140142,0.39378253,,0.41567588,0.77607361
0.45651514,0.4171923,0.08910112,0.78895035,,0.95241123,0.75055791,,0.07794941,0.77750233
0.45651514,0.55541393,0.78507498,0.78895035,,0.86060692,0.85387595,,0.88360289,0.99367563
0.45651514,3.76364e-5,0.78507498,0.91947906,,0.48470977,0.97618229,,0.34307968,0.24587961
0.45651514,0.82353013,0.78507498,0.94831896,,0.82934327,0.95183733,,0.39837274,0.91799412
0.45651514,0.91001434,0.78507498,0.78895035,,0.86060692,0.57355245,,0.80778789,0.37109316
0.45651514,0.20814061,0.78507498,0.78895035,,0.9452266,0.47527269,,0.93159294,0.72897532
0.45651514,0.96530404,0.78507498,0.78895035,,0.95713013,0.89324839,,0.98645513,0.99628095
0.45651514,0.77940287,0.78507498,0.78895035,,0.40930964,0.44404783,,0.97204619,0.87083254
0.45651514,0.79576132,0.78507498,0.78895035,,0.94364505,0.63409847,,0.99674431,0.97464951
0.78327592,0.90758853,0.78507498,0.78895035,,0.48470977,0.84168512,,0.85897831,0.36878796
0.45651514,0.78003151,0.78507498,0.78895035,,0.47530012,0.97845414,,0.86567648,0.99890852
0.65072101,0.91546527,0.78507498,0.78895035,,0.90367832,0.97413452,,0.62338245,0.54057806
0.45651514,0.95771428,0.78507498,0.78895035,,0.40134598,0.45084924,,0.62338245,0.69724226
0.45651514,0.99485837,0.78507498,0.78895035,,0.56359372,0.90176488,,0.76696455,0.85871767
0.45651514,0.64652063,0.78507498,0.78895035,,0.09827499,0.75044368,,0.96992662,0.91992069
0.45651514,0.40262006,0.78507498,0.78895035,,0.53304426,0.96627927,,0.86158771,0.69322499
0.45651514,0.73479336,0.78507498,0.78895035,,0.99202392,0.94124958,,0.43610378,0.69917661
0.45651514,0.29968465,0.78507498,0.78895035,,0.57660453,0.38846479,,0.62338245,0.4029448
0.45651514,0.77595194,0.78507498,0.78895035,,1,0.98611413,,0.94930005,0.99491499
0.45651514,0.73479336,0.97799317,0.78895035,,0.81273799,0.40414828,,0.29173138,0.85871767
0.45651514,0.80658482,0.78507498,0.78895035,,0.97004249,0.10879297,,0.91973707,0.82821228
0.91168383,0.47606581,0.78507498,0.78895035,,0.9878742,0.71483627,,0.99887189,0.47619052
0.78354232,0.95597693,0.00217032,0.78895035,,0.56213466,0.84505349,,0.71994322,0.79350604
0.28734784,0.61499552,0.78507498,0.78895035,,0.62038673,0.84505349,,0.77351214,0.88955169
0.37909059,0.56441012,0.78507498,0.78895035,,0.48086435,0.56340433,,0.07553843,0.91955898
0.89446282,0.86894355,0.78507498,0.78895035,,0.48470977,0.88934126,,0.22699281,0.78902527
0.66683616,0.89595065,0.78507498,0.78895035,,0.68328289,0.88955169,,0.77607361,0.0632252
0.82808989,0.41874437,0.78507498,0.78349991,,0.82799449,0.84505349,,0.27971011,0.00088787
0.97771098,0.89740978,0.78507498,0.78895035,,0.54284467,0.84505349,,0.46651022,0.82221983
0.61077475,0.89401832,0.78507498,0.98461716,,0.88051646,0.84505349,,0.72797644,0.0632252
0.61077475,0.5344976,0.78507498,0.78895035,,0.86809738,0.84505349,,0.61910001,0.37772164
0.61077475,0.55761051,0.78507498,0.78895035,,0.86809738,0.84505349,,0.61910001,0.55709241
0.60913079,0.9941563,0.78507498,0.78895035,,0.86809738,0.84505349,,0.80074865,0.29287118
0.96825653,0.92722137,0.06709211,0.78895035,,0.3879969,0.84505349,,0.97307301,0.89863964
0.96362393,0.44998285,0.78507498,0.78895035,,0.86809738,0.84505349,,0.61910001,0.37657999
0.97465347,0.13493517,0.78507498,0.78895035,,0.70482476,0.84505349,,0.76696455,0.96671639
0.99908265,0.97973506,0.78507498,0.78895035,,0.77817109,0.84505349,,0.11921657,0.72742756
0.84672081,0.91848137,0.78507498,0.78895035,,0.94666639,0.84505349,,0.70864041,0.30248338
0.77500826,0.96797843,0.78507498,0.78895035,,0.99696493,0.84505349,,0.85134889,0.9971998
0.77500826,0.7406539,0.78507498,0.76960993,,0.18427321,0.84505349,,0.89311864,0.52358498
0.97067126,0.57164846,0.78507498,0.78895035,,0.48086435,0.84505349,,0.61910001,0.80015766
0.45272167,0.78305346,0.78507498,0.78895035,,0.99371884,0.84505349,,0.15604563,0.81418862
0.45272167,0.760423,0.60771562,0.78895035,,0.99798305,0.84505349,,0.89574538,0.83925833
0.45272167,0.96124651,0.42242412,0.78895035,,0.40930964,0.42661144,,0.85134889,0.00218222
0.45272167,0.499155,0.78507498,0.78895035,,0.96610385,0.84505349,,0.85134889,0.82158748
0.45272167,0.98222889,0.78507498,0.78895035,,0.71171952,0.84505349,,0.95858559,0.71175029
0.45272167,0.54295138,0.78507498,0.78895035,,0.94147589,0.84505349,,0.56575937,0.99221368
0.45272167,0.63892929,0.78507498,0.76589404,,0.71171952,0.84505349,,0.59643916,0.91820466
0.72954987,0.48135365,0.78507498,0.78895035,,0.00028551,0.84505349,,0.91290481,0.96142344
0.45272167,0.90934719,0.78507498,0.78895035,,0.62485336,0.84505349,,0.02444359,0.96142344
0.72954987,0.63461339,0.78507498,0.78895035,,0.59551935,0.84505349,,0.87627515,0.96142344
0.72954987,0.00310767,0.78507498,0.78895035,,0.55697151,0.84505349,,0.95858559,0.96142344
0.45272167,0.76087088,0.78507498,0.78895035,,0.93703844,0.84505349,,0.89426914,0.96142344
0.72954987,0.20882378,0.78507498,0.78895035,,0.9979392,0.84505349,,0.94562646,0.96142344
0.45272167,0.68936237,0.82686216,0.78895035,,0.94666639,0.84505349,,0.51772257,0.96142344
0.45272167,0.6228705,0.78507498,0.87357889,,0.93144686,0.84505349,,0.85134889,0.96142344
0.41616174,0.90562935,0.78507498,0.78895035,,0.38702853,0.84505349,,0.85650378,0.96142344
0.45272167,0.57490448,0.78507498,0.53327325,,0.40930964,0.84505349,,0.89515276,0.96142344
0.72954987,0.33426447,0.78507498,0.78895035,,0.95462035,0.99176081,,0.70317228,0.96142344
0.45272167,0.83900455,0.78507498,0.94990639,,0.5084167,0.84505349,,0.54574918,0.96142344
0.45272167,0.64833078,0.78507498,0.78895035,,0.98150978,0.90104411,,0.41567588,0.96142344
0.45272167,0.96109835,0.78507498,0.78895035,,0.9086042,0.84505349,,0.31687078,0.96142344
0.45272167,0.83581864,0.78507498,0.78895035,,0.99546832,0.84505349,,0.96815279,0.96142344
0.45272167,0.75865689,0.78507498,0.95189048,,0.90555753,0.84505349,,0.85134889,0.96142344
0.45272167,0.77536029,0.78507498,0.78895035,,0.98002879,0.84505349,,0.92337769,0.96142344
0.45272167,0.86860039,0.78507498,0.00004851,,0.13996508,0.84505349,,0.92337769,0.96142344
0.45272167,0.43263707,0.96934278,0.40134598,,0.93573577,0.84505349,,0.13985798,0.96142344
0.45272167,0.00310767,0.78507498,0.78895035,,0.79846692,0.84505349,,0.89311864,0.96142344
0.72954987,0.64833078,0.78507498,0.78895035,,0.90803376,0.84505349,,0.92337769,0.96142344
0.45272167,0.91665939,0.78507498,0.78895035,,0.911621,0.84505349,,0.92337769,0.96142344
0.72954987,0.55599414,0.78507498,0.78895035,,0.49257055,0.84505349,,0.26466136,0.96142344
0.45272167,0.99407475,0.78507498,0.78895035,,0.49636006,0.84505349,,0.63229615,0.80678911
0.72954987,0.54249226,0.78507498,0.78895035,,0.5148806,0.84505349,,0.99445573,0.74429062
0.72954987,0.54530292,0.78507498,0.78895035,,0.81301634,0.84505349,,0.77327028,0.74429062
0.72954987,0.78793454,0.78507498,0.91923811,,0.68267448,0.84505349,,0.92337769,0.74429062
0.72954987,0.84056125,0.78507498,0.78895035,,0.40930964,0.84505349,,0.13639269,0.96142344
0.72954987,0.87847527,0.78507498,0.78895035,,0.93611298,0.84505349,,0.99445573,0.74429062
0.72954987,0.3582219,0.78507498,0.78895035,,0.88145173,0.84505349,,0.89311864,0.74429062
0.72954987,0.94446001,0.78507498,0.91923811,,0.81192391,0.84505349,,0.92337769,0.96142344
0.72954987,0.99402459,0.78507498,0.78895035,,0.93507658,0.84554518,,0.92439311,0.74429062
0.72954987,0.97714422,0.78507498,0.78895035,,0.13049604,0.84505349,,0.89311864,0.74429062
0.72954987,0.9861797,0.78507498,0.91923811,,0.94153262,0.23875815,,0.54574918,0.74429062
0.72954987,0.59850024,0.62665425,0.78895035,,0.99531909,0.84505349,,0.99824873,0.74429062
0.72954987,0.93048155,0.78507498,0.91923811,,0.92181956,0.84505349,,0.96986384,0.74429062
0.72954987,0.99568387,0.78507498,0.00004851,,0.85012732,0.98251393,,0.61910001,0.74429062
0.45272167,0.22952593,0.78507498,0.78895035,,0.91240819,0.84505349,,0.96099465,0.74429062
0.72954987,0.85216205,0.78507498,0.78895035,,0.92294285,0.93887148,,0.99445573,0.74429062
0.72954987,0.98875775,0.78507498,0.78895035,,0.1267207,0.84505349,,0.76696455,0.74429062
0.72954987,0.94070251,0.78507498,0.78895035,,0.90555753,0.89550045,,0.61910001,0.74429062
0.45272167,0.00014534,0.78507498,0.78895035,,0.40930964,0.84505349,,0.70552747,0.74429062
0.72954987,0.91540566,0.78507498,0.78895035,,0.31647262,0.84505349,,0.96002097,0.74429062
0.72954987,0.9404566,0.78507498,0.91923811,,0.88810211,0.84505349,,0.80800982,0.74429062
0.45272167,0.33514404,0.78507498,0.78895035,,0.88810211,0.84505349,,0.9788978,0.74429062
0.45272167,0.0000044,0.27616799,0.78895035,,0.56121142,0.84505349,,0.75049612,0.74429062
0.61077475,0.02470992,0.78507498,0.78895035,,0.98101894,0.84505349,,0.71225883,0.74429062
0.45272167,0.82685787,0.78507498,0.91923811,,0.45508887,0.84505349,,0.76696455,0.74429062
0.66589796,0.90228276,0.78507498,0.78895035,,0.96982465,0.92059581,,0.76696455,0.74429062
0.45272167,0.88955169,0.78507498,0.91923811,,0.66185686,0.84505349,,0.76696455,0.74429062
0.72954987,0.93589194,0.78507498,0.78895035,,0.44343814,0.8381314,,0.76696455,0.96142344
0.45272167,0.04039522,0.78507498,0.78895035,,0.53649996,0.92110164,,0.883869,0.96142344
0.45272167,0.9100258,0.78507498,0.78895035,,0.89102461,0.95241123,,0.99621052,0.74429062
0.45272167,0.49786751,0.78507498,0.78895035,,0.98732202,0.72599365,,0.85134889,0.96142344
0.72954987,0.61314939,0.78507498,0.78895035,,0.44845873,0.84505349,,0.85804178,0.96142344
0.45272167,0.87588323,0.86809738,0.78895035,,0.84285156,0.98993166,,0.47865298,0.96142344
0.45272167,0.01124014,0.78507498,0.78895035,,0.58129457,0.84505349,,0.16254536,0.96142344
0.72954987,0.62199626,0.78507498,0.85702288,,0.98002879,0.68808679,,0.54893783,0.96142344
0.72954987,0.56305746,0.78507498,0.78895035,,0.7977515,0.61371139,,0.59108922,0.96142344
0.72954987,0.95585261,0.78507498,0.78895035,,0.62855436,0.82258789,,0.54574918,0.96142344
0.72954987,0.83008221,0.78507498,0.78895035,,0.50550978,0.58919535,,0.99795339,0.74429062
0.72954987,0.88873655,0.78507498,0.78895035,,0.89271514,0.21462652,,0.00034406,0.74429062
0.72954987,0.89791137,0.78507498,0.78895035,,0.99468424,0.8715899,,0.70462084,0.74429062
0.72954987,0.64833078,0.78507498,0.78895035,,0.59519895,0.45839641,,0.98655139,0.74429062
0.74429062,0.54134786,0.78507498,0.78895035,,0.8239831,0.89622719,,0.80778789,0.74429062
0.74429062,0.95613826,0.78507498,0.7176511,,0.96986735,0.73457114,,0.9563917,0.74429062
0.74429062,0.95822242,0.78507498,0.78895035,,0.67498519,0.47680915,,0.06760088,0.74429062
0.74429062,0.62199626,0.78507498,0.55507315,,0.99505376,0.93263448,,0.99565017,0.74429062
0.74429062,0.52022895,0.78507498,0.78349991,,0.88186803,0.70510347,,0.86978963,0.74429062
0.74429062,0.34378997,0.78507498,0.90899375,,0.91308989,0.95285523,,0.714408,0.00054127
0.74429062,0.89791137,0.8771819,0.38687196,,0.79545886,0.93263448,,0.50251748,0.56822185
0.74429062,0.59163053,0.78507498,0.67234712,,0.77506405,0.0032439,,0.68951225,0.00054127
0.74429062,0.64833078,0.78507498,0.91923811,,0.91877514,0.43642104,,0.15604563,0.97019353
0.74429062,0.83715767,0.78507498,0.9676667,,0.96858832,0.74604712,,0.00980694,0.78986469
0.74429062,0.89791137,0.78507498,0.9726599,,0.6453245,0.92497532,,0.97337114,0.44742259
0.74429062,0.83715767,0.78507498,0.89923832,,0.41762759,1,,0.96572159,0.90114036
0.74429062,0.71664702,0.78507498,0.95384518,,0.27060603,0.945138,,0.99650823,0.02637525
0.74429062,0.93048155,0.78507498,0.65373779,,0.60313144,0.62639451,,0.9554802,0.69724226
0.74429062,0.73764227,0.78507498,0.99895274,,0.92473973,0.35132958,,0.85134889,0.85941625
0.74429062,0.66821438,0.78507498,0.87714742,,0.98749904,0.65030952,,1,0.98922198
0.74429062,0.43660797,0.78507498,0.98732816,,0.46895748,0.4284397,,0.95022093,0.99308333
0.74429062,0.99217387,0.78507498,0.79149161,,0.52432578,0.19126676,,0.25506472,0.8562344
0.74429062,0.93048155,0.78507498,0.72939989,,0.4721663,0.98433859,,0.83377344,0.89943296
0.74429062,0.07784454,0.78507498,0.83231308,,0.96428376,0.47680915,,0.3252057,0.5498142
0.74429062,0.62980025,0.78507498,0.66395516,,0.72296961,0.91498034,,0.99929118,0.95794089
0.74429062,0.90621826,0.78507498,0.64735889,,0.98496033,0.59271488,,0.79992569,0.41456631
0.74429062,0.93339072,0.78507498,0.00056431,,0.96767045,0.88955169,,0.00161683,0.68679975
0.74429062,0.82974484,0.78507498,0.33718146,,0.37746782,0.12382897,,0.99934572,0.66423623
0.74429062,0.98374394,0.96390401,0.94779995,,0.75643081,0.18041919,,0.99032502,0.99125639
0.74429062,0.45529222,0.78507498,0.83008362,,0.92050073,0.92588005,,0.79992569,0.93427184
0.74429062,0.9812072,0.54134786,0.78468833,,0.96401276,0.55314104,,0.62338245,0.96645153
0.74429062,0.85189225,0.78507498,0.78468833,,0.93385612,0.97111044,,0.99145477,0.71765516
0.74429062,0.30645185,0.78507498,0.78468833,,0.40930964,0.99961869,,0.99327803,0.58365845
0.74429062,0.39621528,0.78507498,0.68328289,,0.65609497,0.71614721,,0.96281551,0.99500122
0.74429062,0.91208237,0.78507498,0.73670646,,0.60900221,0.99686676,,0.61910001,0.83023871
0.74429062,0.82353013,0.78507498,0.05355164,,0.6664228,0.10041156,,0.98504129,0.93227043
0.74429062,0.82353013,0.78507498,0.89245243,,0.85614945,0.89022682,,0.7097891,0.74502837
0.74429062,0.9452033,0.78507498,0.37849055,,0.85614945,0.80740253,,0.75447438,0.89117794
0.75696104,0.40651768,0.78507498,0.00048923,,0.85614945,0.99821858,,0.5642331,0.69724226
0.61077475,0.98943482,0.78507498,0.31467345,,0.88789027,0.00038691,,0.43371742,0.87354355
0.45598919,0.99787115,0.78507498,0.99588765,,0.88789027,0.99286789,,0.43371742,0.78536843
0.61077475,0.8780658,0.78507498,0.73177561,,0.88789027,0.58520068,,0.70017682,0.82723835
0.85665979,0.99502474,0.78507498,0.82403386,,0.88789027,0.69887154,,0.75447438,0.96142344
0.93767671,0.52829972,0.78507498,0.98461716,,0.88789027,0.86776841,,0.73178542,0.96142344
0.77241005,0.92834696,0.78507498,0.31998734,,0.47413561,0.9524153,,0.76696455,0.96142344
0.98454581,0.75366211,0.78507498,0.7068388,,0.99743421,0.56168171,,0.68047379,0.96142344
0.55852796,0.81053497,0.82278774,0.54363621,,0.54967806,0.68110618,,0.96025863,0.74429062
0.55852796,0.80894352,0.78507498,0.98461716,,0.92999679,0.65844224,,0.91058428,0.96142344
0.77241005,0.8780658,0.78507498,0.27345765,,0.48476722,0.48780492,,0.898595,0.74429062
0.55852796,0.80695429,0.78507498,0.00031404,,0.14196675,0.82724264,,0.99492752,0.74429062
0.61077475,0.47680915,0.78507498,0.95476612,,0.46659733,0.82724264,,0.76696455,0.74429062
0.55852796,0.97522734,0.78507498,0.98461716,,0.58458884,0.82724264,,0.90403547,0.74429062
0.45651514,0.23756065,0.78507498,0.79315025,,0.63276334,0.67401698,,0.76696455,0.74125084
0.55852796,0.92834696,0.78507498,0.79315025,,0.62144123,0.81490314,,0.55697151,0.78536843
0.6951653,0.5084242,0.78507498,0.79315025,,0.46659733,0.9315311,,0.79841703,0.93516091
0.6951653,0.90803376,0.78507498,0.79315025,,0.94379271,0.75316607,,0.76696455,0.93516091
0.45272167,0.91904339,0.54134786,0.79315025,,0.65713214,0.3956078,,0.45543855,0.39284953
0.45272167,0.65344119,0.78507498,0.79315025,,0.46659733,0.68172054,,0.99278441,0.91178523
0.45272167,0.48653076,0.78507498,0.79315025,,0.94379271,0.94487868,,0.98567047,0.6783305
0.45272167,0.53129155,0.78507498,0.79315025,,0.94379271,0.65599568,,0.26052917,0.92091758
0.72954987,0.00063387,0.57730992,0.79315025,,0.87198,0.65599568,,0.9554802,0.48086435
0.72954987,0.82353013,0.37739263,0.79315025,,0.94379271,0.67422348,,0.89311864,0.96855941
0.72954987,0.31675823,0.78507498,0.47680915,,0.75621333,0.99330908,,0.89574538,0.79633444
0.72954987,0.78150698,0.78507498,0.99024575,,0.88955169,0.97044065,,0.69076753,0.68276329
0.45272167,0.57845641,0.47508814,0.79315025,,0.2520045,0.65838826,,0.89311864,0.69724226
0.72954987,0.95400034,0.78507498,0.47680915,,0.49271302,0.99841621,,0.66813899,0.47680915
0.55852796,0.01537194,0.78507498,0.46543273,,0.6624385,0.16548364,,0.88003694,0.47680915
0.55852796,0.93750936,0.79481217,0.46543273,,0.46659733,0.47591865,,0.86942338,0.84089467
0.55852796,0.41139779,0.9457215,0.99552431,,0.15205158,0.92289732,,0.40249259,0.91646591
0.55852796,0.8780658,0.78507498,0.94455069,,0.1127894,0.40165115,,0.47413561,0.97984417
0.55852796,0.31675823,0.78507498,0.46543273,,0.42473142,0.83842965,,0.6147895,0.86147318
0.55852796,0.88156767,0.78507498,0.76960993,,0.75914908,0.99610888,,0.67058674,0.91026787
0.55852796,0.65247586,0.78507498,0.80025358,,0.00043631,0.94768654,,0.6908551,0.75092468
0.74429062,0.89015839,0.78507498,0.79315025,,0.99008675,0.83424827,,0.31630824,0.69136958
0.74429062,0.56842547,0.78507498,0.79315025,,0.99508556,0.09723162,,0.68047379,0.85956359
0.74429062,0.7068388,0.78507498,0.78895035,,0.85543489,0.78003151,,0.99604759,0.75434098
0.74429062,0.68789145,0.78507498,0.78895035,,0.8906395,0.93534863,,0.00161683,0.98700769
0.55852796,0.9890161,0.78507498,0.78895035,,0.96198836,0.89030985,,0.73682477,0.58640174
0.45651514,0.93745368,0.78507498,0.78895035,,0.48470977,0.09723162,,0.42993901,0.93996585
0.45651514,0.89015839,0.78507498,0.78895035,,0.98789658,0.97350611,,0.60043789,0.93996585
0.45651514,0.34586844,0.84311893,0.78895035,,0.85167258,0.00364728,,0.52324573,0.93996585
0.45651514,0.75140879,0.78507498,0.78895035,,0.60970444,0.37261142,,0.76696455,0.93996585
0.74429062,0.90803376,0.27140616,0.78895035,,0.94685842,0.74121248,,0.4748662,0.93996585
0.99503967,0.95010302,0.09144149,0.78895035,,0.24214965,0.00054393,,0.46956019,0.93996585
0.99503967,0.7946833,0.78507498,0.78895035,,0.00056486,0.34548167,,0.95993337,0.85415023
0.55852796,0.81020611,0.78507498,0.78895035,,0.9257365,0.77315104,,0.90431014,0.9952693
0.33718146,0.48653076,0.78507498,0.78895035,,0.83905722,0.99949312,,0.85804178,0.64818941
0.99503967,0.67058674,0.78507498,0.78895035,,0.81160455,0.46307236,,0.60781097,0.5277365
0.55852796,0.7068388,0.78507498,0.78895035,,0.84672081,0.86612932,,0.75049612,0.93996585
