alaskaair,AmericanAir,delta,flyfrontier,hawaiianair,jetblue,southwest,spiritairlines,united,virginamerica
0.683220132,0.998709198,0.999801396,,,0.999844569,0.997028967,,0.997566723,0.653210167
0.891247741,0.997604751,0.994029523,,,0.999844569,0.925120926,,0.961911864,0.999876201
0.978634484,0.972449568,0.921807307,,,0.900181242,0.966963253,,0.999428452,0.728128893
0.941797392,0.997035329,0.993806548,,,0.989752083,0.994734397,,0.942628252,0.999375123
0.991232001,0.548960111,0.967646042,,,0.946371269,0.937619413,,0.733033848,0.77853683
0.950588121,0.965595578,0.79882392,,,0.939278261,0.902595316,,0.997635473,0.774910598
0.997708718,0.599585903,0.993806548,,,0.71116523,0.956279787,,0.984765786,0.999876201
0.674320116,0.995820894,0.922024707,,,0.653210167,0.815916115,,0.999995341,0.999967396
0.674320116,0.74474142,0.940998573,,,0.998221261,0.925120926,,0.999945682,0.946478256
0.754724368,0.708309947,0.994082582,,,0.980398057,0.924697965,,0.997635473,0.977937577
0.99112014,0.985068087,0.888002698,,,0.936498833,0.956279787,,0.849669341,0.753936776
0.973207622,0.760423002,0.888002698,,,0.900181242,0.591763404,,0.9887229,0.977248947
0.941279433,0.996560419,0.987663138,,,0.861831998,0.952659889,,0.908256484,0.977248947
0.999980496,0.93989471,0.884957704,,,0.9988244,0.912662801,,0.932594257,0.977248947
0.996027582,0.986828489,0.79882392,,,0.857124554,0.982803106,,0.771215971,0.728767823
0.885267853,0.778695413,0.999907252,,,0.956332018,0.999452784,,0.965845185,0.980032504
0.857273892,0.99650907,0.93298546,,,0.911716028,0.996732281,,0.766964551,0.827920421
0.968381386,0.998728493,0.880495417,,,0.993683855,0.99477842,,0.750496117,0.896455762
0.999967449,0.965787079,0.993587927,,,0.999844569,0.840922768,,0.854673924,0.353403954
0.968381386,0.971713051,0.831741471,,,0.989601389,0.991863941,,0.910122371,0.944496191
0.960463816,0.241498777,0.982953049,,,0.999844569,0.975935999,,0.984666152,0.997625521
0.99817141,0.974335825,0.813412794,,,0.999862589,0.999086944,,0.997812923,0.996511747
0.978506145,0.899974385,0.997979222,,,0.87492559,0.984546262,,0.803571868,0.980266756
0.960463816,0.952915394,0.890926503,,,0.856096479,0.994288638,,0.980887028,0.997266649
0.960463816,0.952915394,0.992310803,,,0.992107198,0.826247142,,0.997126423,0.976473037
0.99880576,0.994662096,0.112675375,,,0.934637497,0.787727267,,0.999656634,0.976473037
0.960463816,0.952915394,0.96103586,,,0.999844569,0.900181242,,0.995569489,0.946244754
0.968381386,0.906369426,0.88431169,,,0.999969409,0.96343241,,0.994913724,0.976473037
0.997476722,0.992448433,0.992922487,,,0.949077713,0.951951355,,0.891819246,0.998911744
0.82082839,0.896780191,0.868097383,,,0.999844569,0.812392259,,0.979037812,0.999876808
0.840380244,0.997991908,0.793861379,,,0.962218064,0.991474402,,0.95793162,0.996671601
0.82082839,0.99978413,0.934112615,,,0.998357825,0.99471992,,0.997635473,0.81462695
0.998839322,0.609461685,0.987199147,,,0.980398057,0.972358868,,0.999609616,0.910406628
0.713885397,0.999986965,0.999999521,,,0.980398057,0.843338369,,0.999830612,0.910406628
0.939961337,0.999996415,0.800635344,,,0.99101426,0.891059564,,0.992579716,0.910406628
0.939961337,0.957125612,0.653210167,,,0.892968679,0.999565912,,0.973620387,0.910406628
0.939961337,0.914254863,0.981734556,,,0.833379452,0.886877945,,0.997414764,0.910406628
0.939961337,0.976631946,0.824868954,,,0.790789353,0.93186837,,0.998189554,0.910406628
0.939961337,0.99309287,0.977237828,,,0.999965052,0.977421282,,0.748645259,0.910406628
0.939961337,0.98219499,0.096379147,,,0.99998506,0.998898137,,0.999408779,0.910406628
0.313340086,0.977252949,0.973756425,,,0.941949591,0.999596318,,0.212291127,0.910406628
0.939961337,0.993826275,0.956674424,,,0.943765114,0.987828236,,0.99968554,0.910406628
0.96373139,0.841431776,0.758722798,,,0.856096479,0.881857609,,0.775064054,0.910406628
0.939961337,0.967887795,0.703952298,,,0.852986588,0.795491399,,0.949387094,0.910406628
0.939961337,0.947282006,0.99898839,,,0.645200894,0.86779365,,0.998479053,0.910406628
0.939961337,0.997980573,0.984807585,,,0.999642733,0.987828236,,0.893207384,0.910406628
0.684987873,0.995540326,0.793861379,,,0.999999171,0.902695496,,0.99804393,0.910406628
0.986386549,0.92137229,0.955385244,,,0.972823235,0.868129441,,0.999992283,0.910406628
0.939961337,0.92137229,0.792973008,,,0.956318653,0.988385173,,0.783442234,0.910406628
0.939961337,0.993413795,0.889760789,,,0.909913564,0.934133537,,0.98932449,0.910406628
0.939961337,0.863887406,0.66093866,,,0.999742381,0.902695496,,0.9887229,0.910406628
0.939961337,0.976631946,0.888355273,,,0.825526716,0.679392199,,0.997642445,0.910406628
0.970733828,0.976631946,0.884534527,,,0.985734036,0.828190942,,0.998727502,0.910406628
0.939961337,0.976631946,0.819124924,,,0.706838799,0.974415971,,0.9887229,0.910406628
0.960960899,0.996923864,0.773622488,,,0.988362421,0.795491399,,0.996057225,0.910406628
0.914992004,0.909795456,0.975455817,,,0.999844569,0.975457254,,0.99138177,0.910406628
0.967641972,0.823530132,0.999103316,,,0.994122565,0.863020835,,0.991630032,0.910406628
0.939961337,0.700311157,0.997146638,,,0.924731381,0.93967401,,0.811826158,0.910406628
0.999208786,0.98113941,0.999969834,,,0.941949591,0.999913472,,0.97007038,0.910406628
0.997091862,0.98298469,0.872377995,,,0.819086399,0.713877227,,0.999996057,0.910406628
0.773622488,0.976631946,0.999568499,,,0.998257656,0.922843939,,0.972307217,0.910406628
0.901842804,0.999363201,0.981282106,,,0.989399217,0.990561828,,0.992994364,0.910406628
0.986380908,0.596771285,0.984725678,,,0.604318074,0.987828236,,0.212291127,0.708590853
0.939961337,0.694970308,0.54265606,,,0.980832207,0.929316684,,0.999852806,0.724103791
0.939961337,0.808355524,0.998194355,,,0.95994029,0.7184245,,0.997812923,0.724103791
0.891247741,0.98206723,0.614528963,,,0.597403994,0.991204407,,0.766964551,0.724103791
0.999180372,0.974688029,0.868097383,,,0.604069364,0.999302291,,0.835168533,0.724103791
0.789234941,0.990321282,0.851267877,,,0.604069364,0.674320116,,0.986040952,0.724103791
0.997041677,0.976631946,0.936857079,,,0.871338992,0.866664104,,0.766968126,0.724103791
0.917712882,0.996200504,0.868097383,,,0.604069364,0.956233356,,0.993733991,0.724103791
0.999825604,0.888964763,0.965789391,,,0.604069364,0.924423855,,0.99786374,0.724103791
0.939961337,0.982612615,0.872377995,,,0.653210167,0.999227071,,0.993809379,0.724103791
0.939961337,0.978443803,0.982695454,,,0.966612948,0.744366739,,0.783442234,0.724103791
0.996217762,0.995807221,0.898265573,,,0.604069364,0.964532269,,0.835168533,0.988640316
0.939961337,0.967069784,0.952975928,,,0.757479457,0.740361826,,0.996721254,0.988640316
0.67298346,0.790327396,0.945274729,,,0.998863268,0.795491399,,0.99914684,0.724103791
0.939961337,0.974124184,0.999478584,,,0.604069364,0.981131636,,0.929358712,0.988640316
0.879588591,0.908427993,0.98785346,,,0.675279091,0.974235613,,0.997798187,0.724103791
0.909437825,0.986213323,0.688496573,,,0.604069364,0.992730776,,0.899829359,0.988640316
0.960968777,0.928251782,0.996333374,,,0.995666643,0.994470593,,0.999635773,0.988640316
0.996163497,0.992136119,0.997010812,,,0.883383639,0.646778832,,0.948667291,0.988640316
0.962716209,0.961394497,0.967319175,,,0.982239356,0.999997862,,0.802870095,0.741028295
0.909437825,0.997694478,0.987113821,,,0.994561507,0.762379572,,0.766964551,0.988640316
0.995385378,0.715738441,0.773622488,,,0.999844569,0.926647048,,0.999071759,0.988640316
0.989473218,0.956318653,0.773622488,,,0.999606997,0.652879365,,0.999944145,0.724103791
0.958268429,0.99210986,0.998415072,,,0.917319345,0.974738802,,0.990962732,0.724103791
0.935892545,0.766062541,0.987176254,,,0.979274355,0.839027508,,0.888882811,0.724103791
0.939961337,0.9917155,0.703032413,,,0.805864618,0.999995463,,0.986484227,0.988640316
0.939961337,0.823530132,0.996333374,,,0.991994669,0.973497082,,0.9998762,0.724103791
0.995381886,0.990830584,0.280105168,,,0.92940859,0.988558266,,0.99929553,0.988640316
0.891247741,0.906438991,0.741363988,,,0.998773165,0.893248394,,0.969450171,0.988640316
0.995381886,0.964406848,0.762379572,,,0.604069364,0.996691182,,0.978707335,0.988640316
0.995381886,0.998249707,0.868097383,,,0.999844569,0.990571453,,0.998569229,0.988640316
0.995381886,0.99997001,0.675099257,,,0.998731245,0.885780789,,0.99686826,0.988640316
0.995381886,0.575849989,0.942948107,,,0.92940859,0.890653137,,0.720175034,0.724103791
0.995381886,0.999942692,0.935907542,,,0.976934013,0.997801436,,0.987722943,0.724103791
0.995381886,0.986817046,0.721030705,,,0.735751018,0.993536886,,0.99786374,0.988640316
0.995381886,0.99958479,0.989022507,,,0.999178535,0.980925797,,0.875110411,0.724103791
0.995381886,0.97394969,0.931596131,,,0.924731381,0.96256336,,0.997310964,0.724103791
0.995381886,0.995713462,0.998576113,,,0.980398057,0.911543628,,0.867140634,0.724103791
0.78327592,0.988965361,0.990577429,,,0.980398057,0.959735209,,0.9887229,0.724103791
0.995381886,0.91535609,0.996471086,,,0.909913564,0.975931536,,0.857246972,0.988640316
0.995381886,0.788038117,0.967646042,,,0.99329324,0.895658497,,0.71116523,0.988640316
0.995381886,0.964214121,0.997024401,,,0.917319345,0.990277862,,0.997696478,0.988640316
0.995381886,0.999275055,0.92847723,,,0.900181242,0.837460085,,0.985041882,0.988640316
0.995381886,0.91535609,0.962491584,,,0.972860488,0.996584296,,0.952110736,0.988640316
0.995381886,0.998451069,0.861802226,,,0.924731381,0.999981214,,0.883862841,0.724103791
0.995381886,0.837499556,0.903072538,,,0.801285788,0.977467801,,0.980995648,0.724103791
0.995381886,0.727976439,0.932879717,,,0.999809771,0.949850688,,0.999648953,0.988640316
0.995381886,0.837499556,0.712420708,,,0.349338084,0.866664104,,0.783442234,0.988640316
0.995381886,0.925048851,0.951001223,,,0.604069364,0.783442234,,0.86579039,0.724103791
0.995381886,0.982339735,0.878795179,,,0.963397516,0.838749089,,0.649481303,0.969671809
0.995381886,0.727976439,0.932879717,,,0.990406598,0.994775147,,0.845532123,1
0.995381886,0.609461685,0.932879717,,,0.881349285,0.999895785,,0.998043227,1
0.995381886,0.986468619,0.996009221,,,0.993331768,0.999657361,,0.9243987,1
0.995381886,0.964079306,0.828962204,,,0.9378034,0.988224049,,0.964403416,1
0.995381886,0.999850187,0.994876139,,,0.851114612,0.704412662,,0.990877708,1
0.995381886,0.848055402,0.703952298,,,0.963397516,0.908028749,,0.892854891,1
0.995381886,0.488064768,0.890505991,,,0.980398057,0.993576194,,0.97009882,1
0.995381886,0.929405966,0.775541385,,,0.980398057,0.720263696,,0.883862841,1
0.995381886,0.88271857,0.949610065,,,0.997133234,0.999944517,,0.999687518,1
0.995381886,0.894409942,0.99943619,,,0.512437434,0.893317983,,0.766964551,1
0.995381886,0.989753503,0.754340977,,,0.99092603,0.810766746,,1,1
0.995381886,0.713266109,0.984413793,,,0.900181242,0.999702786,,0.878196363,0.988640316
0.995381886,0.727976439,0.933296779,,,0.765938863,0.808355524,,0.999067427,1
0.995381886,0.958475883,0.79882392,,,0.937660927,0.803655512,,0.976415304,1
0.995381886,0.976202976,0.985785133,,,0.99092603,0.967890903,,0.733033848,1
0.995381886,0.999679084,0.937451924,,,0.951976049,0.997225372,,0.990470615,1
0.995381886,0.958475883,0.945554432,,,0.969614999,0.910357676,,0.883862841,1
0.995381886,0.727976439,0.91961888,,,0.772104023,0.799563746,,0.999217059,1
0.995381886,0.926371966,0.953587838,,,0.909913564,0.795491399,,0.980995648,1
0.995381886,0.999957833,0.746230849,,,0.938286927,0.997947168,,0.995172609,1
0.995381886,0.727976439,0.989820422,,,0.999844569,0.870151619,,0.766964551,1
0.995381886,0.974187879,0.7184245,,,0.604069364,0.711526616,,0.845532123,1
0.995381886,0.999370786,0.99948211,,,0.993285975,0.913046237,,0.995548532,1
0.995381886,0.914301103,0.998493006,,,0.977594752,0.999495309,,0.99786374,0.969671809
0.995381886,0.965170162,0.400803094,,,0.653210167,0.999776369,,0.710861129,0.724103791
0.995381886,0.958475883,0.99918762,,,0.91535609,0.795491399,,0.733033848,1
0.995381886,0.958475883,0.899131354,,,0.809522424,0.999666238,,0.941788621,1
0.995381886,0.956318653,0.999815458,,,0.604069364,0.913046237,,0.465191398,0.988640316
0.995381886,0.997429677,0.999230285,,,0.990782763,0.979123425,,0.998445569,1
0.995381886,0.986292908,0.960256342,,,0.642784436,0.870151619,,0.96335094,0.910406628
0.995381886,0.87053304,0.826665946,,,0.361696134,0.991714186,,0.995095619,0.910406628
0.995381886,0.988383451,0.750443683,,,0.998961045,0.995657487,,0.995907833,0.910406628
0.995381886,0.53503748,0.996226418,,,0.997789669,0.961150284,,0.710861129,0.910406628
0.995381886,0.896780191,0.967519636,,,0.948150601,0.951268003,,0.96379879,0.910406628
0.995381886,0.747359727,0.996226418,,,0.980398057,0.838749089,,0.787565025,0.910406628
0.995381886,0.958475883,0.983701028,,,0.963397516,0.930471842,,0.974051491,0.910406628
0.995381886,0.727976439,0.907805527,,,0.981381764,0.9941046,,0.997244645,1
0.995381886,0.337574919,0.996226418,,,0.999883069,0.934093533,,0.955187905,0.910406628
0.995381886,0.967076152,0.997381731,,,0.980398057,0.985419609,,0.969050204,1
0.995381886,0.866570475,0.923463251,,,0.980398057,0.606573108,,0.958931569,0.910406628
0.995381886,0.932678443,0.71116523,,,0.87492559,0.842016631,,0.9887229,0.910406628
0.995381886,0.993050833,0.908306468,,,0.984696773,0.954709941,,0.91950941,0.910406628
0.995381886,0.999075442,0.998404084,,,0.996607534,0.999589334,,0.809292567,0.910406628
0.995381886,0.992017507,0.908634917,,,0.999844569,0.711526616,,0.887896238,0.910406628
0.995381886,0.976631946,0.977360292,,,0.983539108,0.606573108,,0.999233815,0.910406628
0.995381886,0.913821931,0.998434776,,,0.992958586,0.746291442,,0.97007038,0.910406628
0.995381886,0.104258358,0.958996107,,,0.999844569,0.999929235,,0.999581728,0.910406628
0.995381886,0.974688029,0.990577429,,,0.941666245,0.842016631,,0.851415951,0.910406628
0.995381886,0.852692908,0.783442234,,,0.910876153,0.606573108,,0.986457803,0.910406628
0.995381886,0.892024572,0.788500432,,,0.978206521,0.648508595,,0.783686445,0.910406628
0.995381886,0.970909737,0.94671181,,,0.980398057,0.828962204,,0.999557713,0.910406628
0.825486384,0.953428692,0.910440065,,,0.990458242,0.970233409,,0.906063469,0.910406628
0.995381886,0.992174645,0.999924918,,,0.757159669,0.97538413,,0.885498212,0.910406628
0.995381886,0.448488414,0.792629689,,,0.980398057,0.904140397,,0.90517112,0.910406628
0.995381886,0.998328649,0.994118766,,,0.980398057,0.854758364,,0.999581054,0.910406628
0.995381886,0.956136997,0.992437934,,,0.904899529,0.904140397,,0.99786374,0.910406628
0.773622488,0.970909737,0.922620778,,,0.980398057,0.893969986,,0.838558297,0.910406628
0.977566479,0.993725143,0.990157263,,,0.941130019,0.795491399,,0.697031128,0.910406628
0.992143605,0.995839538,0.996311647,,,0.99959313,0.991955982,,0.79605696,0.910406628
0.978634484,0.989705728,0.999989289,,,0.953666995,0.795491399,,0.959162119,0.910406628
0.978634484,0.999150294,0.98341398,,,0.997635921,0.644800188,,0.99593869,0.910406628
0.976898834,0.978228042,0.999467955,,,0.966269164,0.999589334,,0.999394312,0.910406628
0.82247841,0.697368907,0.98674635,,,0.980398057,0.999589334,,0.990552662,0.910406628
0.78327592,0.999205053,0.999459935,,,0.937477719,0.708208699,,0.990552662,0.910406628
0.627425986,0.999614256,0.975523481,,,0.998361084,0.991955982,,0.9887229,0.910406628
0.98588442,0.968265134,0.917473936,,,0.959845584,0.950517618,,0.922273818,1
0.939961337,0.74474142,0.800635344,,,0.996855811,0.991955982,,0.974051491,0.910406628
0.727552455,0.980357467,0.961551927,,,0.930301505,0.893317983,,0.958772567,0.910406628
0.995297138,0.983360886,0.745356861,,,0.817295407,0.830120287,,0.971039379,0.910406628
0.998205423,0.925584419,0.708590853,,,0.922151866,0.866481417,,0.874810642,0.910406628
0.580327998,0.976520545,0.937562069,,,0.745787467,0.711526616,,0.876399777,0.724103791
0.580327998,0.713266109,0.777597459,,,0.954320066,0.785267271,,0.984954107,0.724103791
0.580327998,0.992295069,0.926370602,,,0.895471441,0.983238712,,0.710861129,0.988640316
0.580327998,0.990416,0.383878048,,,0.980962434,0.983238712,,0.963030791,0.988640316
0.580327998,0.981167702,0.92409624,,,0.744290618,0.76788018,,0.88647099,1
0.580327998,0.71756194,0.815469611,,,0.744290618,0.998165798,,0.999904325,0.724103791
0.580327998,0.995393684,0.968928806,,,0.744290618,0.991215995,,0.988936076,0.724103791
0.580327998,0.622043285,0.606799795,,,0.744290618,0.991215995,,0.983758328,0.988640316
0.580327998,0.98862953,0.994765106,,,0.744290618,0.995972043,,0.818904062,0.724103791
0.580327998,0.727976439,0.866224374,,,0.744290618,0.99922135,,0.883862841,0.724103791
0.580327998,0.964079306,0.994048661,,,0.744290618,0.930892465,,0.750496117,0.988640316
0.580327998,0.608054091,0.941008011,,,0.744290618,0.997184146,,0.88647099,0.724103791
0.580327998,0.984927706,0.919652877,,,0.744290618,0.985741487,,0.968470976,0.724103791
0.580327998,0.81462695,0.783559277,,,0.744290618,0.708309947,,0.750496117,0.724103791
0.580327998,0.99714308,0.901771078,,,0.744290618,0.711048133,,0.940656196,0.724103791
0.98325716,0.999454303,0.890270783,,,0.744290618,0.768638616,,0.91167658,0.724103791
0.580327998,0.992295069,0.733987754,,,0.744290618,0.768638616,,0.977106889,0.724103791
0.580327998,0.982501729,0.687414623,,,0.744290618,0.768638616,,0.99722775,0.988640316
0.580327998,0.947493346,0.570181082,,,0.744290618,0.991556425,,0.9978894,0.988640316
0.580327998,0.976631946,0.981513953,,,0.744290618,0.918561446,,0.932899126,0.988640316
0.580327998,0.970504834,0.975303568,,,0.744290618,0.994022575,,0.980928042,0.988640316
0.580327998,0.997735852,0.801646986,,,0.744290618,0.992078959,,0.963030791,0.988640316
0.580327998,0.4342824,0.999504521,,,0.744290618,0.998028683,,0.990571266,0.988640316
0.580327998,0.990722019,0.976142967,,,0.744290618,0.973635793,,0.88647099,0.988640316
0.580327998,0.990722019,0.948812216,,,0.744290618,0.795491399,,0.241498777,0.988640316
0.580327998,0.964079306,0.949152089,,,0.744290618,0.995680557,,0.877289595,0.724103791
0.580327998,0.801947342,0.976558804,,,0.759152733,0.99544634,,0.99673456,0.724103791
0.580327998,0.993022759,0.999504521,,,0.744290618,0.951907426,,0.994752489,0.724103791
0.580327998,0.944474693,0.783274223,,,0.744290618,0.976420831,,0.999382886,0.724103791
0.580327998,0.992046832,0.886103135,,,0.744290618,0.997933623,,0.847908446,0.988640316
0.580327998,0.991106136,0.999911871,,,0.744290618,0.998028683,,0.944171324,0.988640316
0.580327998,0.999091893,0.999390042,,,0.744290618,0.944101704,,0.994519482,0.724103791
0.580327998,0.941913491,0.894819114,,,0.744290618,0.775064054,,0.992313854,0.988640316
0.999796687,0.997217752,0.976848681,,,0.744290618,0.997260673,,0.750496117,0.988640316
0.901842804,0.997548131,0.989017729,,,0.744290618,0.800574682,,0.996503987,0.724103791
